timestamp,scenario,road1_visibility,road1_friction,road1_capacity,road1_queue,road2_visibility,road2_friction,road2_capacity,road2_queue,shovel_queue,crusher_queue,bottleneck_score_shovel,bottleneck_score_crusher,shaping_active,shovel_delay_s,truck1_speed,truck1_pos,truck1_state,truck1_v_safe,truck1_v_command,truck1_is_loaded,tonnes_hauled
1373.0,fog_recovery,45.06,0.55,1490.34,0,45.06,0.55,1432.34,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1374.0,fog_recovery,45.10,0.55,1490.31,0,45.10,0.55,1432.30,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1375.0,fog_recovery,45.14,0.55,1490.28,0,45.14,0.55,1432.27,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1376.0,fog_recovery,45.18,0.55,1490.25,0,45.18,0.55,1432.23,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1377.0,fog_recovery,45.22,0.55,1490.22,0,45.22,0.55,1432.19,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1378.0,fog_recovery,45.26,0.55,1490.18,0,45.26,0.55,1432.16,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1379.0,fog_recovery,45.29,0.55,1490.15,0,45.29,0.55,1432.12,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1380.0,fog_recovery,45.33,0.55,1490.12,0,45.33,0.55,1432.08,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1381.0,fog_recovery,45.37,0.55,1490.09,0,45.37,0.55,1432.05,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1382.0,fog_recovery,45.41,0.55,1490.06,0,45.41,0.55,1432.01,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1383.0,fog_recovery,45.45,0.55,1490.03,0,45.45,0.55,1431.97,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1384.0,fog_recovery,45.49,0.55,1489.99,0,45.49,0.55,1431.94,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1385.0,fog_recovery,45.53,0.56,1489.96,0,45.53,0.56,1431.90,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1386.0,fog_recovery,45.57,0.56,1489.93,0,45.57,0.56,1431.86,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1387.0,fog_recovery,45.61,0.56,1489.90,0,45.61,0.56,1431.83,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1388.0,fog_recovery,45.64,0.56,1489.87,0,45.64,0.56,1431.79,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1389.0,fog_recovery,45.68,0.56,1489.84,0,45.68,0.56,1431.75,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1390.0,fog_recovery,45.72,0.56,1489.81,0,45.72,0.56,1431.72,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1391.0,fog_recovery,45.76,0.56,1489.77,0,45.76,0.56,1431.68,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1392.0,fog_recovery,45.80,0.56,1489.74,0,45.80,0.56,1431.64,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1393.0,fog_recovery,45.84,0.56,1489.71,0,45.84,0.56,1431.61,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1394.0,fog_recovery,45.88,0.56,1489.68,0,45.88,0.56,1431.57,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1395.0,fog_recovery,45.92,0.56,1489.65,0,45.92,0.56,1431.53,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1396.0,fog_recovery,45.96,0.56,1489.62,0,45.96,0.56,1431.50,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1397.0,fog_recovery,45.99,0.56,1489.58,0,45.99,0.56,1431.46,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1398.0,fog_recovery,46.03,0.56,1489.55,0,46.03,0.56,1431.42,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1399.0,fog_recovery,46.07,0.56,1489.52,0,46.07,0.56,1431.39,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1400.0,fog_recovery,46.11,0.56,1489.49,0,46.11,0.56,1431.35,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1401.0,fog_recovery,46.15,0.56,1489.46,0,46.15,0.56,1431.31,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1402.0,fog_recovery,46.19,0.56,1489.43,0,46.19,0.56,1431.28,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1403.0,fog_recovery,46.23,0.56,1489.39,0,46.23,0.56,1431.24,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1404.0,fog_recovery,46.27,0.56,1489.36,0,46.27,0.56,1431.20,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1405.0,fog_recovery,46.31,0.56,1489.33,0,46.31,0.56,1431.17,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1406.0,fog_recovery,46.34,0.56,1489.30,0,46.34,0.56,1431.13,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1407.0,fog_recovery,46.38,0.56,1489.27,0,46.38,0.56,1431.09,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1408.0,fog_recovery,46.42,0.56,1489.24,0,46.42,0.56,1431.06,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1409.0,fog_recovery,46.46,0.56,1489.21,0,46.46,0.56,1431.02,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1410.0,fog_recovery,46.50,0.56,1489.17,0,46.50,0.56,1430.98,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1411.0,fog_recovery,46.54,0.57,1489.14,0,46.54,0.57,1430.95,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1412.0,fog_recovery,46.58,0.57,1489.11,0,46.58,0.57,1430.91,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1413.0,fog_recovery,46.62,0.57,1489.08,0,46.62,0.57,1430.87,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1414.0,fog_recovery,46.66,0.57,1489.05,0,46.66,0.57,1430.84,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1415.0,fog_recovery,46.69,0.57,1489.02,0,46.69,0.57,1430.80,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1416.0,fog_recovery,46.73,0.57,1488.98,0,46.73,0.57,1430.76,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1417.0,fog_recovery,46.77,0.57,1488.95,0,46.77,0.57,1430.73,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1418.0,fog_recovery,46.81,0.57,1488.92,0,46.81,0.57,1430.69,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1419.0,fog_recovery,46.85,0.57,1488.89,0,46.85,0.57,1430.65,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1420.0,fog_recovery,46.89,0.57,1488.86,0,46.89,0.57,1430.62,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1421.0,fog_recovery,46.93,0.57,1488.83,0,46.93,0.57,1430.58,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1422.0,fog_recovery,46.97,0.57,1488.79,0,46.97,0.57,1430.54,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1423.0,fog_recovery,47.01,0.57,1488.76,0,47.01,0.57,1430.51,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1424.0,fog_recovery,47.04,0.57,1488.73,0,47.04,0.57,1430.47,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1425.0,fog_recovery,47.08,0.57,1488.70,0,47.08,0.57,1430.43,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1426.0,fog_recovery,47.12,0.57,1488.67,0,47.12,0.57,1430.40,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1427.0,fog_recovery,47.16,0.57,1488.64,0,47.16,0.57,1430.36,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1428.0,fog_recovery,47.20,0.57,1488.61,0,47.20,0.57,1430.32,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1429.0,fog_recovery,47.24,0.57,1488.57,0,47.24,0.57,1430.29,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1430.0,fog_recovery,47.28,0.57,1488.54,0,47.28,0.57,1430.25,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1431.0,fog_recovery,47.32,0.57,1488.51,0,47.32,0.57,1430.21,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1432.0,fog_recovery,47.36,0.57,1488.48,0,47.36,0.57,1430.18,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1433.0,fog_recovery,47.39,0.57,1488.45,0,47.39,0.57,1430.14,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1434.0,fog_recovery,47.43,0.57,1488.42,0,47.43,0.57,1430.10,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1435.0,fog_recovery,47.47,0.57,1488.38,0,47.47,0.57,1430.07,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1436.0,fog_recovery,47.51,0.58,1488.35,0,47.51,0.58,1430.03,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1437.0,fog_recovery,47.55,0.58,1488.32,0,47.55,0.58,1429.99,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1438.0,fog_recovery,47.59,0.58,1488.29,0,47.59,0.58,1429.96,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1439.0,fog_recovery,47.63,0.58,1488.26,0,47.63,0.58,1429.92,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1440.0,fog_recovery,47.67,0.58,1488.23,0,47.67,0.58,1429.88,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1441.0,fog_recovery,47.71,0.58,1488.19,0,47.71,0.58,1429.85,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1442.0,fog_recovery,47.74,0.58,1488.16,0,47.74,0.58,1429.81,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1443.0,fog_recovery,47.78,0.58,1488.13,0,47.78,0.58,1429.77,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1444.0,fog_recovery,47.82,0.58,1488.10,0,47.82,0.58,1429.74,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1445.0,fog_recovery,47.86,0.58,1488.07,0,47.86,0.58,1429.70,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1446.0,fog_recovery,47.90,0.58,1488.04,0,47.90,0.58,1429.66,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1447.0,fog_recovery,47.94,0.58,1488.00,0,47.94,0.58,1429.63,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1448.0,fog_recovery,47.98,0.58,1487.97,0,47.98,0.58,1429.59,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1449.0,fog_recovery,48.02,0.58,1487.94,0,48.02,0.58,1429.55,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1450.0,fog_recovery,48.06,0.58,1487.91,0,48.06,0.58,1429.52,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1451.0,fog_recovery,48.09,0.58,1487.88,0,48.09,0.58,1429.48,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1452.0,fog_recovery,48.13,0.58,1487.85,0,48.13,0.58,1429.44,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1453.0,fog_recovery,48.17,0.58,1487.82,0,48.17,0.58,1429.41,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1454.0,fog_recovery,48.21,0.58,1487.78,0,48.21,0.58,1429.37,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1455.0,fog_recovery,48.25,0.58,1487.75,0,48.25,0.58,1429.33,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1456.0,fog_recovery,48.29,0.58,1487.72,0,48.29,0.58,1429.30,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1457.0,fog_recovery,48.33,0.58,1487.69,0,48.33,0.58,1429.26,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1458.0,fog_recovery,48.37,0.58,1487.66,0,48.37,0.58,1429.22,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1459.0,fog_recovery,48.41,0.58,1487.63,0,48.41,0.58,1429.19,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1460.0,fog_recovery,48.44,0.58,1487.59,0,48.44,0.58,1429.15,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1461.0,fog_recovery,48.48,0.58,1487.56,0,48.48,0.58,1429.11,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1462.0,fog_recovery,48.52,0.59,1487.53,0,48.52,0.59,1429.08,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1463.0,fog_recovery,48.56,0.59,1487.50,0,48.56,0.59,1429.04,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1464.0,fog_recovery,48.60,0.59,1487.47,0,48.60,0.59,1429.00,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1465.0,fog_recovery,48.64,0.59,1487.44,0,48.64,0.59,1428.97,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1466.0,fog_recovery,48.68,0.59,1487.40,0,48.68,0.59,1428.93,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1467.0,fog_recovery,48.72,0.59,1487.37,0,48.72,0.59,1428.89,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1468.0,fog_recovery,48.76,0.59,1487.34,0,48.76,0.59,1428.86,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1469.0,fog_recovery,48.79,0.59,1487.31,0,48.79,0.59,1428.82,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1470.0,fog_recovery,48.83,0.59,1487.28,0,48.83,0.59,1428.78,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1471.0,fog_recovery,48.87,0.59,1487.25,0,48.87,0.59,1428.75,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1472.0,fog_recovery,48.91,0.59,1487.21,0,48.91,0.59,1428.71,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1473.0,fog_recovery,48.95,0.59,1487.18,0,48.95,0.59,1428.67,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1474.0,fog_recovery,48.99,0.59,1487.15,0,48.99,0.59,1428.64,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1475.0,fog_recovery,49.03,0.59,1487.12,0,49.03,0.59,1428.60,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1476.0,fog_recovery,49.07,0.59,1487.09,0,49.07,0.59,1428.56,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1477.0,fog_recovery,49.11,0.59,1487.06,0,49.11,0.59,1428.53,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1478.0,fog_recovery,49.14,0.59,1487.03,0,49.14,0.59,1428.49,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1479.0,fog_recovery,49.18,0.59,1486.99,0,49.18,0.59,1428.45,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1480.0,fog_recovery,49.22,0.59,1486.96,0,49.22,0.59,1428.42,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,364.0
1481.0,fog_recovery,49.26,0.59,1486.93,0,49.26,0.59,1428.38,0,2,0,4.00,3.33,0,240.0,1.44,1.44,traveling,13.89,13.89,0,455.0
1482.0,fog_recovery,49.30,0.59,1486.90,0,49.30,0.59,1428.34,0,2,0,4.00,3.33,0,240.0,2.87,4.31,traveling,13.89,13.89,0,455.0
1483.0,fog_recovery,49.34,0.59,1486.87,0,49.34,0.59,1428.31,0,2,0,4.00,3.33,0,240.0,4.31,8.62,traveling,13.89,13.89,0,455.0
1484.0,fog_recovery,49.38,0.59,1486.84,0,49.38,0.59,1428.27,0,2,0,4.00,3.33,0,240.0,5.74,14.36,traveling,13.89,13.89,0,455.0
1485.0,fog_recovery,49.42,0.59,1486.80,0,49.42,0.59,1428.23,0,2,0,4.00,3.33,0,240.0,7.17,21.53,traveling,13.89,13.89,0,455.0
1486.0,fog_recovery,49.46,0.59,1486.77,0,49.46,0.59,1428.19,0,2,0,4.00,3.33,0,240.0,8.60,30.13,traveling,13.89,13.89,0,455.0
1487.0,fog_recovery,49.49,0.59,1486.74,0,49.49,0.59,1428.16,0,2,0,4.00,3.33,0,240.0,10.02,40.16,traveling,13.89,13.89,0,455.0
1488.0,fog_recovery,49.53,0.60,1486.71,0,49.53,0.60,1428.12,0,2,0,4.00,3.33,0,240.0,11.44,51.60,traveling,13.89,13.89,0,455.0
1489.0,fog_recovery,49.57,0.60,1486.68,0,49.57,0.60,1428.08,0,2,0,4.00,3.33,0,240.0,12.85,64.45,traveling,13.89,13.89,0,455.0
1490.0,fog_recovery,49.61,0.60,1486.65,0,49.61,0.60,1428.05,0,2,0,4.00,3.33,0,240.0,13.89,78.34,traveling,13.89,13.89,0,455.0
1491.0,fog_recovery,49.65,0.60,1486.61,0,49.65,0.60,1428.01,0,2,0,4.00,3.33,0,240.0,13.89,92.23,traveling,13.89,13.89,0,455.0
1492.0,fog_recovery,49.69,0.60,1486.58,0,49.69,0.60,1427.97,0,2,0,4.00,3.33,0,240.0,13.89,106.12,traveling,13.89,13.89,0,455.0
1493.0,fog_recovery,49.73,0.60,1486.55,0,49.73,0.60,1427.94,0,2,0,4.00,3.33,0,240.0,13.89,120.01,traveling,13.89,13.89,0,455.0
1494.0,fog_recovery,49.77,0.60,1486.52,0,49.77,0.60,1427.90,0,2,0,4.00,3.33,0,240.0,13.89,133.90,traveling,13.89,13.89,0,455.0
1495.0,fog_recovery,49.81,0.60,1486.49,0,49.81,0.60,1427.86,0,2,0,4.00,3.33,0,240.0,13.89,147.79,traveling,13.89,13.89,0,455.0
1496.0,fog_recovery,49.84,0.60,1486.46,0,49.84,0.60,1427.83,0,2,0,4.00,3.33,0,240.0,13.89,161.68,traveling,13.89,13.89,0,455.0
1497.0,fog_recovery,49.88,0.60,1486.42,0,49.88,0.60,1427.79,0,2,0,4.00,3.33,0,240.0,13.89,175.57,traveling,13.89,13.89,0,455.0
1498.0,fog_recovery,49.92,0.60,1486.39,0,49.92,0.60,1427.75,0,2,0,4.00,3.33,0,240.0,13.89,189.46,traveling,13.89,13.89,0,455.0
1499.0,fog_recovery,49.96,0.60,1486.36,0,49.96,0.60,1427.72,0,2,0,4.00,3.33,0,240.0,13.89,203.35,traveling,13.89,13.89,0,455.0
1500.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,217.24,traveling,13.89,13.89,0,455.0
1501.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,231.13,traveling,13.89,13.89,0,455.0
1502.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,245.02,traveling,13.89,13.89,0,455.0
1503.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,258.91,traveling,13.89,13.89,0,455.0
1504.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,272.80,traveling,13.89,13.89,0,455.0
1505.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,286.69,traveling,13.89,13.89,0,455.0
1506.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,300.58,traveling,13.89,13.89,0,455.0
1507.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,314.47,traveling,13.89,13.89,0,455.0
1508.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,328.36,traveling,13.89,13.89,0,455.0
1509.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,342.25,traveling,13.89,13.89,0,455.0
1510.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,356.14,traveling,13.89,13.89,0,455.0
1511.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,370.03,traveling,13.89,13.89,0,455.0
1512.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,383.92,traveling,13.89,13.89,0,455.0
1513.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,397.81,traveling,13.89,13.89,0,455.0
1514.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,411.70,traveling,13.89,13.89,0,455.0
1515.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,425.59,traveling,13.89,13.89,0,455.0
1516.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,439.48,traveling,13.89,13.89,0,455.0
1517.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,453.37,traveling,13.89,13.89,0,455.0
1518.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,467.26,traveling,13.89,13.89,0,455.0
1519.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,481.15,traveling,13.89,13.89,0,455.0
1520.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,0,2,0,4.00,3.33,0,240.0,13.89,495.04,traveling,13.89,13.89,0,455.0
1521.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,508.93,traveling,13.89,13.89,0,455.0
1522.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,522.82,traveling,13.89,13.89,0,455.0
1523.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,536.71,traveling,13.89,13.89,0,455.0
1524.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,550.60,traveling,13.89,13.89,0,455.0
1525.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,564.49,traveling,13.89,13.89,0,455.0
1526.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,578.38,traveling,13.89,13.89,0,455.0
1527.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,592.27,traveling,13.89,13.89,0,455.0
1528.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,606.16,traveling,13.89,13.89,0,455.0
1529.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,620.05,traveling,13.89,13.89,0,455.0
1530.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,633.94,traveling,13.89,13.89,0,455.0
1531.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,647.83,traveling,13.89,13.89,0,455.0
1532.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,661.72,traveling,13.89,13.89,0,455.0
1533.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,675.61,traveling,13.89,13.89,0,455.0
1534.0,fog_recovery,50.00,0.60,1486.33,0,50.00,0.60,1427.68,1,2,1,4.00,5.00,0,240.0,13.89,689.50,traveling,13.89,13.89,0,455.0
