sample_id,mass_loaded_kg,grade_pct,friction_mu,visibility_m,comm_confidence,curve_radius_m,v_safe_kmh,v_stop_kmh,v_retarder_kmh,s_stop_m,h_safe_m,active_constraint,is_physically_safe
228,169750.72735499416,4.386072164895384,0.5076475269085625,37.61719519433262,0.6502941858734539,35.0,20.0,40.15504212830257,125.99999988298863,32.61719519433262,37.61719519433262,SITE_SPEED_LIMIT,True
229,163398.26345902839,9.758652558191313,0.36374127049104477,20.160310629699808,0.7896985071424791,100.0,20.0,23.5009673087349,34.78510599453003,15.160310629699808,20.160310629699808,SITE_SPEED_LIMIT,True
230,167120.8297320096,0.4366165770736119,0.15417222785830761,12.275264486606119,0.6532630192373301,35.0,12.21777825498403,12.21777825498403,150.0,7.275264486606119,12.275264486606119,STOPPING_DISTANCE,True
231,159360.86389749346,6.802282424312914,0.1561305004411612,8.248928404062912,0.2576828885112137,inf,5.604506316869288,5.604506316869288,57.309788068793715,3.2489284040629123,8.248928404062912,STOPPING_DISTANCE,True
232,167821.38694013367,1.7419333657825364,0.4455675781514293,48.23512481691396,0.8462452920190493,35.0,20.0,50.17815405596673,150.0,43.23512481691395,48.23512481691395,SITE_SPEED_LIMIT,True
233,158871.1716849883,9.876495637360579,0.3234062992244897,6.804913613561712,0.5786754085723934,inf,4.51879095597294,4.51879095597294,34.25878675382585,1.804913613561712,6.8049136135617125,STOPPING_DISTANCE,True
234,157678.1255989509,0.2939444575650729,0.51216604974641,22.798182643205685,0.5977235652558643,inf,20.0,28.21784837044461,150.0,17.798182643205685,22.798182643205685,SITE_SPEED_LIMIT,True
235,156835.2385972901,5.923503285933622,0.3737317661519833,46.05635055275109,0.6229665835634828,inf,20.0,45.22308539264122,72.04520589474592,41.0563505527511,46.0563505527511,SITE_SPEED_LIMIT,True
236,162136.15787725738,8.359980637812095,0.3052000414070859,15.610644228164444,0.4053101830857434,50.0,16.773947852010036,16.773947852010036,42.60913595851512,10.610644228164443,15.610644228164443,STOPPING_DISTANCE,True
237,162248.4742307729,9.713950940416396,0.3208770186739158,13.14396287192704,0.4922778564480348,50.0,14.139365080609698,14.139365080609698,34.989140355549765,8.143962871927037,13.143962871927037,STOPPING_DISTANCE,True
238,161641.88316030975,0.9739339255355217,0.5075214399411236,23.225935958614468,0.5794148993435008,inf,20.0,28.41140155821945,150.0,18.22593595861447,23.22593595861447,SITE_SPEED_LIMIT,True
239,159222.15975947143,3.910815366517607,0.39034670144539463,48.62355450508794,0.6567366645412922,100.0,20.0,48.27751796692561,125.99999988298863,43.62355450508794,48.62355450508794,SITE_SPEED_LIMIT,True
240,166596.11671097775,5.884126333406055,0.4388309217202467,31.94212910450484,0.23702785710833618,100.0,20.0,33.41139775033648,72.91911559570583,26.942129104504843,31.942129104504843,SITE_SPEED_LIMIT,True
241,165384.10945530128,3.3700317643128628,0.45081063328163207,42.299751464717424,0.2487142725876299,100.0,20.0,42.40397600382256,125.99999988298863,37.29975146471743,42.29975146471743,SITE_SPEED_LIMIT,True
242,158585.03887905716,9.485833548514337,0.2218501495832491,16.363750193393866,0.3793585899224238,100.0,14.748129930945241,14.748129930945241,36.070002681054184,11.363750193393866,16.363750193393866,STOPPING_DISTANCE,True
243,169235.39504992517,4.746308757498139,0.5819845535325185,42.987670203613874,0.5853543643967521,100.0,20.0,43.62611800160109,125.99999988298863,37.98767020361388,42.98767020361388,SITE_SPEED_LIMIT,True
244,171112.5045744344,5.581402495938629,0.3119657180787054,29.295762777599563,0.9866929803571616,35.0,20.0,32.6671173369919,80.62876390490683,24.295762777599563,29.295762777599563,SITE_SPEED_LIMIT,True
245,168638.1477181849,0.39343540668509647,0.24043980565668704,10.494946130451206,0.9338750175279049,35.0,12.010878539049862,12.010878539049862,150.0,5.494946130451206,10.494946130451206,STOPPING_DISTANCE,True
246,165259.7294290365,1.0330895712401567,0.5408727530533084,31.310181519916494,0.397378988464401,50.0,20.0,35.31495025082829,150.0,26.31018151991649,31.31018151991649,SITE_SPEED_LIMIT,True
247,165696.71296810632,8.679182945200221,0.4804586100027376,25.46329350352366,0.4888465802569202,inf,20.0,27.82675273740229,40.51715991195292,20.46329350352366,25.46329350352366,SITE_SPEED_LIMIT,True
248,167262.67445910667,5.322449888262991,0.17654293076385547,10.658368031299197,0.14354236203939286,50.0,8.917852863135511,8.917852863135511,89.18162702489644,5.658368031299196,10.658368031299197,STOPPING_DISTANCE,True
249,168063.86952531285,9.699120461072704,0.2845204236450253,9.225532210523827,0.44375021930457115,35.0,8.312920873042383,8.312920873042383,35.05737787518651,4.225532210523827,9.225532210523827,STOPPING_DISTANCE,True
250,159732.92218413172,9.63346832820399,0.28232647007422934,16.488793612779432,0.9786312874005304,100.0,18.12470464994867,18.12470464994867,35.36277871649713,11.48879361277943,16.488793612779432,STOPPING_DISTANCE,True
251,164845.5618221421,6.178472402012138,0.4997134113235904,44.10072430154232,0.03038705969683686,inf,20.0,41.39159467031834,66.93328578460961,39.100724301542314,44.100724301542314,SITE_SPEED_LIMIT,True
252,175017.03633591052,7.9551037169640315,0.5102133398911827,46.34050086470769,0.9408753563380648,50.0,20.0,45.45239807926247,45.611866011656815,41.34050086470768,46.34050086470768,SITE_SPEED_LIMIT,True
253,173167.15766150548,1.0659303030799072,0.6497948040197333,34.60303870713662,0.04821203886055603,35.0,20.0,36.61397611865685,150.0,29.603038707136612,34.60303870713661,SITE_SPEED_LIMIT,True
254,159268.27303490657,8.664386675276454,0.5633497169154504,49.70016218113828,0.09048169528705075,100.0,20.0,43.80749466011234,40.60940207976849,44.70016218113828,49.70016218113828,SITE_SPEED_LIMIT,True
255,167822.01493946632,4.0414032165103295,0.28351867711271694,19.71649227034574,0.8078459419412586,50.0,20.0,22.97906395593956,125.99999988298863,14.71649227034574,19.71649227034574,SITE_SPEED_LIMIT,True
256,166777.75314837176,8.778911590413275,0.32378012510811416,19.273807254442936,0.3756722518817265,50.0,20.0,20.799072145176694,39.906608165614315,14.273807254442938,19.273807254442936,SITE_SPEED_LIMIT,True
257,164134.64087858066,3.2458582990027027,0.4386604420632394,21.490769069212906,0.6954672066898622,inf,20.0,26.436086634583454,125.99999988298863,16.490769069212902,21.490769069212902,SITE_SPEED_LIMIT,True
258,165077.89523790733,5.484997216514768,0.49099041097341567,31.841846374343973,0.44441945275120154,50.0,20.0,34.278259332344426,83.54812429424373,26.841846374343966,31.841846374343966,SITE_SPEED_LIMIT,True
259,165848.4689617601,6.682127985550163,0.4622229153302003,32.87706557043265,0.3797857801792298,50.0,20.0,34.36581668908242,58.91836324039847,27.87706557043265,32.87706557043265,SITE_SPEED_LIMIT,True
260,161499.42063397495,9.514785596659912,0.6199827805830145,43.122531261765836,0.8137662883195864,35.0,20.0,41.85143007851068,35.92902106594296,38.12253126176584,43.12253126176584,SITE_SPEED_LIMIT,True
261,158052.137666182,5.801723692273323,0.5127667824777056,29.01211460270953,0.7648832615421283,50.0,20.0,33.03208963935309,74.83371293898672,24.01211460270953,29.01211460270953,SITE_SPEED_LIMIT,True
262,156773.00626521555,7.468757161358227,0.482431946369867,37.19709081946735,0.8223934188170581,100.0,20.0,38.98064239525594,49.867959591709074,32.19709081946734,37.19709081946734,SITE_SPEED_LIMIT,True
263,163736.57155999518,9.270345447963066,0.33688720536110284,7.712032563030238,0.3516226872396344,50.0,6.043216328822816,6.043216328822816,37.15632358688863,2.7120325630302373,7.712032563030237,STOPPING_DISTANCE,True
264,166960.42264850435,1.6633160774314215,0.48307965360362465,32.78082908358384,0.6700960346109417,35.0,20.0,37.543063328860235,150.0,27.780829083583846,32.780829083583846,SITE_SPEED_LIMIT,True
265,165899.4707557674,3.1130769915600363,0.5506527359781177,32.46502024899132,0.27262400073353377,inf,20.0,35.02899301549226,125.99999988298863,27.46502024899133,32.46502024899133,SITE_SPEED_LIMIT,True
266,171960.011431723,8.231740155956603,0.3431279289602581,28.511646823225323,0.8594157932805891,100.0,20.0,31.546517181204052,43.51452850420028,23.511646823225316,28.511646823225316,SITE_SPEED_LIMIT,True
267,174233.13250415237,1.0687692309474384,0.3897969742954773,30.529049883300658,0.9629268752375798,inf,20.0,37.13799616269504,150.0,25.52904988330065,30.52904988330065,SITE_SPEED_LIMIT,True
268,166111.41358729143,0.8703896258765864,0.4307283890634357,41.70868895769264,0.526499194153781,100.0,20.0,44.39209285728425,150.0,36.70868895769264,41.70868895769264,SITE_SPEED_LIMIT,True
269,165611.48751516143,8.191888594267901,0.37982792018212636,44.78929085067835,0.21204483990822665,50.0,20.0,41.46058732784887,43.80413795929402,39.78929085067834,44.78929085067834,SITE_SPEED_LIMIT,True
270,167716.49014518195,1.7477344282737717,0.6170618866757162,21.23476335997699,0.7699447002516789,35.0,20.0,26.859752733455842,150.0,16.23476335997699,21.23476335997699,SITE_SPEED_LIMIT,True
271,168735.8261212979,2.748060355481361,0.448308388777067,42.01764433311553,0.6675498992914705,50.0,20.0,44.34175760758846,125.99999988298863,37.01764433311553,42.01764433311553,SITE_SPEED_LIMIT,True
272,161495.8416056696,7.666561352004059,0.23478896258266038,11.736678558063097,0.15298380082856267,35.0,10.714039385665098,10.714039385665098,48.03923899780958,6.7366785580630975,11.736678558063097,STOPPING_DISTANCE,True
273,168168.8844046605,2.1673980009077565,0.15472771720926728,9.307154998407277,0.641971500443266,inf,8.18927655181898,8.18927655181898,125.99999988298863,4.3071549984072774,9.307154998407277,STOPPING_DISTANCE,True
274,167068.9954872575,2.061861645184264,0.3899093466760002,33.708235699218655,0.6320154860204185,35.0,20.0,37.99571807333959,125.99999988298863,28.70823569921865,33.70823569921865,SITE_SPEED_LIMIT,True
275,166571.91747027423,1.3643975255673313,0.4415115688365022,36.28150493214172,0.42819961492561476,100.0,20.0,39.495203685039606,150.0,31.28150493214173,36.28150493214173,SITE_SPEED_LIMIT,True
276,164989.58101289909,7.245168513986181,0.2182180048948441,5.7119491294512095,0.8187070571192328,inf,2.0894179126495844,2.0894179126495844,52.12266873065382,0.7119491294512097,5.7119491294512095,STOPPING_DISTANCE,True
277,167844.91539592636,2.7416066655980584,0.16713164991928608,8.573871604504397,0.8941908746641183,100.0,7.626333445627347,7.626333445627347,125.99999988298863,3.5738716045043977,8.573871604504397,STOPPING_DISTANCE,True
278,173141.98311564268,4.011879140389826,0.42024616617149635,21.51302356421603,0.6171557833956468,35.0,20.0,25.951211030656186,125.99999988298863,16.513023564216034,21.513023564216034,SITE_SPEED_LIMIT,True
279,161204.79776395677,8.003565078223616,0.2580023829209021,15.517043685969487,0.8800790875614583,50.0,16.732683002194623,16.732683002194623,45.22924585808068,10.517043685969487,15.517043685969487,STOPPING_DISTANCE,True
280,165167.29385496152,6.801319311034514,0.24137172897607373,15.387313511930543,0.1903248628190678,50.0,14.994082934622226,14.994082934622226,57.32229892428965,10.387313511930543,15.387313511930543,STOPPING_DISTANCE,True
281,173362.86193418852,4.652056122837181,0.26245936317558194,7.706405417035334,0.9576252845053802,35.0,6.966642868524328,6.966642868524328,125.99999988298863,2.7064054170353335,7.7064054170353335,STOPPING_DISTANCE,True
282,167095.09504683022,6.349600455910331,0.35966727836087115,38.96770189733815,0.4094778530052039,50.0,20.0,39.21309103874626,63.94522287245842,33.96770189733815,38.96770189733815,SITE_SPEED_LIMIT,True
